symbol,PN_36h_rep1,PN_36h_rep2,PN_36h_rep3,PN_adult_rep1,PN_adult_rep2,PN_adult_rep3
Not10,6.154464941,6.190928264,6.183020805,6.351438457,6.691199244,6.901706196
GABA-B-R1,8.356056122,8.108036159,7.92868943,8.88339821,8.886450331,9.073651322
CR11386,0,0,0,0.033774261,0.166179293,0
CalpC,2.250142238,1.993428657,1.964515325,2.465755606,2.853242961,2.956438517
CG13984,0.045601845,0.158077041,0,0.413175903,0,0.035045714
CG4806,4.386153254,4.31079611,4.019070649,3.785636782,3.361530033,3.551015097
PGRP-LD,0.214831388,0.398839565,0.075540634,0.670992382,0.687432158,0.837424361
CG14106,0.045601845,0,0,0,0,0
mRpS34,5.234259064,5.40494258,5.650774743,5.824957696,5.601437943,5.843175546
Rcd7,0.900774972,0.80957322,1.796086408,0.605122262,0.867152957,1.023432869
CG12163,8.6880409,8.52977377,8.674083877,7.313010461,7.600464071,7.659564667
CG7071,0.214831388,0.19503084,0.620641262,0.360915446,0.279346616,0.102682134
CG7950,2.602636757,2.508392052,2.299882543,2.502402451,2.871408236,2.24414781
CR14578,0.045601845,0,0,0,0,0
CG30002,0,0,0.460785459,0,0,0
CG30059,1.467932039,0.081202514,0.075540634,0.250347622,0.315178801,0.16728912
CG30283,0,0,0.147321929,0,0,0
CG32295,0,0.231061681,0,0,0,0.837424361
CG32454,1.327308948,0.685217387,0.215700384,0.033774261,0,0.797161305
CG32599,0.045601845,0,0,0,0.085481031,0.069260254
HIP,7.774281389,7.863308851,7.886706379,5.314654244,5.398229439,5.145694335
Ziz,7.902188665,8.152161709,8.457111433,8.593444774,8.173521852,8.240622841
CG42534,2.085247541,2.269441312,2.435089642,2.259987662,3.655108773,1.661684559
qvr,8.471107569,8.342519366,8.334178234,9.24920939,9.423683805,9.491489695
dl,0.567258051,1.070450879,0.569299184,3.20835738,3.259472137,2.446431239
eIF4G2,6.472467119,6.769867291,7.029070118,6.223288285,6.122499672,6.256254669
Diap1,8.098022442,7.667882096,7.851210285,6.870872657,6.660623993,6.797451155
gammaTub23C,6.426345962,6.601593882,6.740104763,7.17935326,7.134218232,6.759973665
Antp,0.254209339,0.659006168,0.215700384,1.232748274,1.048393528,1.20365991
CG42537,0,0,0,0.066775902,0,0.035045714
Rrp40,4.124509339,4.400542009,4.421372871,3.997292564,3.823182222,3.850574557
serp,1.086768738,1.665042273,0.764538089,0.926071582,0.085481031,0
l(3)76BDm,4.891297303,4.686613469,5.385454744,4.039466206,4.465310049,4.667731114
CG42540,7.601129147,7.659230278,7.384151781,7.855577554,8.22623019,7.957193622
CG42541,8.864998942,9.069256087,8.925885311,7.350974304,7.50455016,7.561189879
CG42542,7.65728917,7.745640914,7.82716539,7.634714275,7.723899216,7.550443383
Mp,8.25973002,8.202795161,8.140557965,7.500186154,7.776457646,7.905902951
CG42544,0,0.120151752,0.075540634,0.066775902,0.043373527,0.069260254
CR42545,0,0,0,0.033774261,0,0
CR42546,0,0,0.075540634,0,0,0
CR42547,3.701605215,3.807192824,3.813798683,5.068049137,5.36335616,5.163620349
CR42549,6.503436962,6.96066729,6.761706681,7.432363664,7.506488692,7.511118268
CG3281,5.320263049,5.386090591,5.199579592,5.256841236,5.593252493,4.499143295
CG12213,7.415222435,7.252607887,7.024907527,6.329934986,6.424219212,6.552649757
GC1,4.654296966,4.969901653,4.863656388,6.464105131,6.797938985,6.865656982
Tango9,7.474776751,7.588515937,7.665056677,7.725347439,7.715124897,7.864794618
mfas,5.746810031,5.672317198,5.553398845,4.976583498,5.598714617,4.755713711
Ect3,0.925378394,0.577388071,0,0.306690511,0,0.857142206
CG5010,7.035853328,7.144882237,7.244864569,8.165230697,8.183552466,8.49167046
CG5004,4.064856149,3.442526433,3.587358793,3.853402103,3.31804124,3.838226195
Utx,5.464692782,5.328009908,5.381739341,4.098508039,4.142766194,4.676081129
Mulk,6.763051029,7.008810581,7.005120473,6.335446774,6.189792981,6.227190418
Pdfr,2.096124414,2.152189073,2.251843045,3.560854386,3.236296903,3.557055681
CG42553,3.636039962,3.913566054,3.797158585,2.68883914,3.598072841,3.049357066
CG42554,3.268819541,3.484177277,3.920082447,3.967019881,3.766071574,3.667267826
CG42556,0.658139045,0.266214546,0.516062327,0.649368125,0,0
CG42560,0,0,0,0.033774261,0,0
CG42561,0.174348395,0.300531207,0,0.033774261,0.126394328,0
CG42562,0.875744677,1.291300791,0.853067622,1.079480821,0.767211364,0.600626626
CG42564,1.108418423,0.460843657,0.718149104,0.692297297,0.166179293,0.426801509
CG42566,0,0,0,0.943945139,0,0
Larp7,5.467836733,5.604404949,5.297481907,4.840080097,4.589384305,4.649471897
CG42570,0.174348395,0,0.280984078,0,0.085481031,0.259078775
CG42571,0,0,0.215700384,0,0,0.229126454
GatA,4.582632007,4.525488966,4.536125298,5.838159292,5.463550253,5.541903224
wisp,0.174348395,0.158077041,0,1.509728016,2.230513023,1.639083386
mxc,6.565408923,6.852424223,7.023716006,6.199305981,6.662798519,6.330425372
2mit,6.30795414,6.352984219,6.357728978,5.4181789,5.755275057,6.035537259
ctrip,7.304107289,6.966022334,6.846366749,7.306764755,7.319842233,6.954431414
NaPi-III,8.162827954,8.051855493,7.899430071,8.51135319,8.536946925,8.653263721
Gprk1,8.458255714,8.879490913,8.754576417,8.564943242,8.512437676,8.522482056
p120ctn,8.889726442,9.146163369,9.119713813,8.713656071,8.800973536,8.934848011
inaF-D,0.797937693,0.577388071,0.403305984,0,0,0
gkt,5.374876628,5.093705373,5.071668222,5.035076944,4.780939628,4.953001744
Sec22,7.711786769,7.899092241,8.191320469,6.586852301,6.901011611,6.937455519
Membrin,3.967521492,4.048410842,4.549434307,4.567761812,4.152702755,4.470626478
Bet1,5.00242813,5.224573075,5.145829918,4.75278262,4.657266117,4.775277426
Ykt6,4.537460598,4.78684716,4.895272441,2.834884778,3.504178935,3.211323887
Bet3,5.453105987,5.707111034,5.475359875,5.766521524,5.670498039,5.708552973
Bet5,5.564987865,5.964866872,5.903584265,5.442743183,5.377194918,5.419599225
Trs23,5.754554265,5.548389363,5.903584265,5.319796882,5.156701973,5.468490367
Vti1a,5.771616274,5.813424067,5.763565581,5.757074484,6.108528357,5.857930501
dnr1,1.363770477,0.833207966,1.324904867,0.306690511,0.482093952,1.263989531
CG42577,0,0.300531207,0.147321929,0,0,0
CG42578,0,0,0,0,0.24260175,0
CG42579,0,0.041172495,0,0,0,0
CG42580,0,0,0,0.099039483,0,0
Ir76a,3.491116234,3.528283795,3.950498508,4.580672335,4.542917555,4.585898371
cuff,2.821604207,3.351347471,3.073530072,1.994407988,1.532209851,2.035008104
rempA,1.923677036,1.838558782,2.003720007,1.435864971,2.423434135,2.23664033
par-1,6.925080141,7.00068003,6.721117841,6.65286374,6.972878042,6.864439689
Vps15,4.807745564,4.564843685,4.569170407,4.719445304,4.414596026,4.802228445
scny,6.602593353,5.9880827,5.699344566,6.180111696,5.927212661,6.006585901
tay,7.886806812,7.819422136,7.763990972,7.952984916,7.972042732,7.993003202
lsn,6.032367635,6.286053532,6.186219444,5.878216802,5.807312556,5.822010949
app,6.214343287,6.334989132,6.297873655,4.213491411,4.305259135,4.334828875
bond,1.191907582,0.490874211,0.516062327,0,0,0
Rbp6,10.52846168,10.33766596,10.24855284,10.23364891,10.10006936,10.22131788
Rbp1,7.451143303,7.626421547,7.528072829,7.662473291,7.620516644,7.593508386
Atg1,7.841875136,7.584387145,7.687803008,7.915118996,8.121979155,8.279159741
CG42587,0.045601845,0,0.075540634,0,0,0
MCPH1,0.329880465,0.266214546,0.403305984,1.111464636,0.81804741,0.102682134
Baldspot,8.295117438,8.199815277,8.086803434,9.186957031,9.370260912,9.33884944
pic,5.340986169,5.175722894,5.605299794,5.180685491,5.067599923,5.269498219
Vmat,4.142984047,2.180105394,3.136617572,6.542816057,7.22295705,8.235453009
CG42588,3.491116234,3.585070214,3.945473488,4.409536109,3.19842432,3.641915625
CG42590,0,0.041172495,0,0,0,0
CG42591,0,0,0,0.2787941,0.279346616,0
CG42592,0.045601845,0,0,0,0,0
Ubr3,8.540438736,8.602708637,8.596467397,8.39891808,8.490323743,8.508133196
CG42594,3.916275409,3.92185675,3.975364376,3.653381316,3.766071574,4.229085359
alc,6.703839861,6.657274926,6.933329871,8.681640074,8.614039675,8.721328125
RfC4,5.793499436,5.912437657,5.987873202,4.898533818,5.004529433,4.632409626
mei-38,0.658139045,0.520292387,0.718149104,0.306690511,1.388243933,0
vtd,5.707452762,6.007688898,5.749218891,5.277252245,5.872646998,5.625478866
yata,4.656135639,5.158285387,4.85296184,4.849593313,4.572828161,4.632409626
Incenp,1.484583944,1.950850182,0.976440789,0.979041354,1.421500783,0
dpr21,7.571233355,7.90537733,7.912364479,7.715951081,7.750315514,7.624399794
asl,3.482851919,3.218559776,2.918045209,2.90499634,2.249157015,3.353462059
TER94,8.297769956,7.935545754,7.817227789,6.394726046,6.527108851,6.565066852
Pif1A,0.628476965,0.632309912,0.147321929,0,0.450220187,0.373031704
clos,0.43642859,1.638458511,1.126066663,3.163295049,1.663104036,2.516303489
wol,5.744219355,5.618925614,5.769264546,5.157893893,5.25221913,5.296828533
stj,7.529464332,7.839619169,7.761848675,7.545705399,7.55013587,7.420426904
Dscam3,8.590454789,8.382741179,8.238561114,7.815939422,7.586099169,7.796387461
Vps45,6.591105874,7.101138545,7.064844604,6.391880267,6.738150772,6.512414422
Cad86C,0.771040734,0.577388071,0.215700384,0.099039483,1.005172941,1.074860222
Sfp38D,0.132696544,0,0,0,0,0
Sfp78E,0.174348395,0.266214546,0.147321929,0.90797381,0.687432158,0.734578078
Rbsn-5,5.996533823,5.640854792,5.794634919,5.67985169,5.760970134,5.773548193
Cpsf73,5.52530017,5.472346082,5.934346447,4.594883145,5.165316833,5.372422471
LSm1,4.20709849,4.274569286,4.414115886,2.805857459,2.57152107,2.797139129
LSm7,6.01241046,5.954128203,6.120859082,3.881497508,3.696453062,3.769654767
Syt12,8.371946173,8.311303771,8.157225326,7.116221552,7.684629814,7.200264728
Syt14,4.329670702,4.333761379,3.791568961,4.425526814,4.255409555,4.478604523
Sytalpha,1.363770477,0.901874222,1.499628432,4.301039008,4.189366972,4.396766365
Sytbeta,1.670717286,1.090202596,2.097309615,3.365815368,3.339949497,2.900525407
Atg13,3.401885559,3.209558168,3.473280255,2.725468654,2.239865136,2.905268495
mrn,5.788478857,5.877343124,5.916481648,4.658508143,4.0096841,4.43006075
BHD,3.958609326,4.358404384,4.42498772,4.45387089,4.424882451,4.718469411
APP-BP1,6.567364365,6.214179359,6.511848539,5.223387884,5.256832936,5.593509184
Xrp1,5.934254007,5.898502119,6.177673929,6.346407576,6.278682745,6.535925614
Prp19,7.186579882,7.21908138,7.341752582,5.941861619,5.943760278,6.161308415
Alh,8.289945762,7.932129692,8.03688627,7.142580825,7.811377192,7.132101024
Hr39,3.991021572,4.13177826,3.662777281,4.625662769,4.359891301,4.343591966
Vps16A,5.543294861,5.751201255,5.815441328,4.973323704,4.801612049,4.812364505
Psa,8.841356115,8.339814806,8.262497923,7.835520647,7.990859023,7.817142218
inaE,6.68234773,6.920892475,6.881651949,8.055833788,8.163728137,8.147987726
sing,1.270828368,1.467766366,1.727485453,1.44844109,1.421500783,1.58098111
rgn,7.97230923,8.110153867,8.121469672,8.912198309,8.915556175,8.781496569
mgl,7.100411287,6.523843242,6.496469695,5.563997663,6.506431692,6.296527036
plx,5.973861424,6.445501351,6.651081411,5.712151428,5.367628395,5.91607366
CG42613,5.591172863,5.819353337,5.267594983,5.953488649,6.09313101,6.050600953
zuc,0,0.120151752,0.147321929,0.066775902,0.085481031,0
CG42615,0,0.081202514,0,0,0,0.135347252
Cul3,6.957873165,6.947868825,6.869764818,6.204875849,6.366687125,6.305525159
conv,0.567258051,0.120151752,0.147321929,0.250347622,1.228302843,0
SelD,7.696456861,7.7001733,7.742423487,6.814910518,6.874237558,6.815831025
Ero1L,6.160306768,6.060584148,6.341562588,6.320131476,6.148181506,6.318917983
Opa1,7.237511471,6.717648517,6.63009472,7.846846225,8.006011415,7.759373226
rtv,1.809358867,1.884529365,1.861572885,0.438612949,1.110889535,0.528678517
grp,8.449535415,8.382616043,8.423850151,7.036729704,7.085122334,7.276836082
lqfR,7.13609169,6.829839207,6.571775177,6.735680215,6.300633734,6.845439117
SREBP,8.446351283,8.309066839,8.341369428,9.147370389,8.866400559,8.781415949
bou,1.517322013,2.198420619,2.463489333,0.605122262,0.24260175,0.198539073
Ppcs,5.507078194,5.16178979,5.50980971,7.524703539,8.101284192,7.803233064
Mat89Ba,4.08410559,4.221825511,3.883767082,3.34578771,3.816947098,3.282320783
ymp,0,0.120151752,0.147321929,0.130597294,0.279346616,0.035045714
CheB98a,0,0,0,0.794343545,0.543803643,0.755742239
CheB53a,0.174348395,0.081202514,0.343441058,0.19171458,0,0.16728912
CheB53b,0,0.120151752,0,0,0.043373527,0
CheB74a,0.254209339,0.36680871,0.343441058,0,0.659827649,0.288421873
verm,0.254209339,0.231061681,0,0,0,0
Mst36Fb,0.996767095,0.398839565,0.403305984,0.161479554,0,0.102682134
CG42633,4.194501521,4.464367719,4.764425611,3.899928345,5.035738296,4.369566328
PPO3,0.132696544,0.231061681,0.215700384,0.2787941,0.35014255,0.837424361
CG33228,3.503424614,3.816115954,3.878503737,4.737491831,4.823548296,4.721161841
mRpL37,6.11957482,6.412541121,6.566875276,6.524372764,6.5479645,6.906741095
IntS6,3.2831682,3.047255909,3.494078455,3.899928345,3.046828689,3.172504789
scra,3.672832317,2.920595882,3.473280255,2.496358924,2.692251019,2.909996042
Gpa2,0,0,0,0,4.861909306,0
CG17528,5.363668034,5.373048444,5.632131051,4.826896146,4.823548296,4.832425452
alpha-Est5,0.132696544,0,0.075540634,0.221328946,0.204896494,0.713098814
Prosalpha3,8.1243282,8.202936906,8.321870333,6.655238984,6.518969545,6.568808605
Prosalpha3T,0.045601845,0,0,0.306690511,0,0
Rpn3,7.633221091,7.831207508,7.900404184,6.917130494,6.868596535,6.77462815
didum,3.348303946,3.457811684,3.230496923,4.6612118,5.2417838,5.056832138
Ir75c,0,0,0,0.033774261,0,0
sxc,5.492744696,5.630775035,5.592498549,5.725775828,5.936588972,6.018126784
hkb,0.329880465,0.334050524,2.003720007,0,0.043373527,2.413516834
DhpD,3.204938129,3.434822645,2.822609948,4.492336102,4.147743029,3.746053718
CSN8,5.58249723,5.775803606,5.911336522,4.130077351,3.726701843,4.246010468
SdhA,9.387376776,9.222677091,9.219745675,11.05827932,11.08707751,10.89589013
CG3638,7.327083222,6.66305638,6.579904878,6.668401373,7.133277602,6.679198463
sgl,5.41560733,4.992381354,4.910824387,3.504759312,3.472794688,3.910779046
CG13377,1.064789212,0.71096088,0.895375166,0.033774261,0.279346616,0
scaRNA:MeU4-A65,0,0.041172495,0,0,0,0.069260254
hpo,5.026792762,4.604870714,4.54279515,4.608955341,4.246157988,4.255328212
capt,7.158965434,6.990205612,6.888868382,5.574075317,5.576740935,5.529668291
RhoGAP18B,0.658139045,0.632309912,1.053192621,1.203369782,0.867152957,1.650428231
slim,7.279567243,7.478535234,7.507336207,8.184740107,8.128916896,8.283151021
nero,6.235403642,6.405660701,6.562779274,5.83516952,5.690246419,5.915486045
CR42651,0,0,0,0,0,0.198539073
7SLRNA:CR42652,0.174348395,0.081202514,0.147321929,0,0,0
CR42653,0.628476965,0.659006168,0.976440789,0.559476377,0.659827649,0.553062079
CG42655,0,0,0,0.033774261,0,0
haf,4.899081876,4.680111483,4.667049301,4.450748908,4.311925281,4.581460071
NimA,2.733788825,3.214065993,2.060599064,0,0.043373527,0
CR42657,0,0,0.460785459,0,0,0.069260254
lic,7.002999591,6.849167608,6.885592659,7.624360229,7.629883719,7.866771712
NT1,0,0.120151752,0,0,0.043373527,0
ms(2)34Fe,0,0,0,0.099039483,0,0.135347252
nbs,5.150648119,4.893271356,5.105851366,5.292155185,5.117919686,5.380109265
cdm,9.204012846,8.84666335,8.760132074,9.611545873,9.483342143,9.475582467
l(2)34Fd,3.993932349,4.038278495,3.935370633,3.719727745,3.619726415,3.237888846
CG42663,3.888389754,3.816115954,4.138368579,1.994407988,3.500293038,3.087417506
Exn,4.937386874,3.959928907,4.260738984,5.837561833,6.074303932,6.100568627
CG42666,1.65609121,1.972296492,2.284046452,1.410378996,1.547354071,1.377570087
rdgA,6.304441281,6.324083345,6.179815058,6.550857005,6.704348429,6.713406054
CG42668,6.167414802,6.229288932,5.986650686,6.839288482,6.751698211,7.034545046
ps,8.510261359,8.699817516,8.834726358,10.63039781,10.67457978,10.72357463
CG42671,3.478701941,3.3837196,3.222210437,5.156936384,5.303292727,5.349113258
CG42672,8.052677617,7.460626623,7.351757763,7.597792498,7.642279291,7.247487426
CG42673,5.681508162,5.383091312,5.212186921,4.370419404,4.678055473,4.659332489
CG42674,6.882128555,6.909125316,7.067737978,6.941523099,7.165840112,7.082970497
Thor,3.273618301,3.454005527,3.867919088,0.774503582,0.204896494,0.503875743
CG42675,0.214831388,0.80957322,0.569299184,0.387282298,0.35014255,1.569074485
CG42676,5.064663179,5.035043169,5.317068006,5.042354278,4.94001027,5.072730721
wb,0.996767095,0.901874222,0.670218812,0.033774261,0.204896494,1.23414005
Reep1,8.553815309,8.635109719,8.64706167,8.55707137,8.613477671,8.530850733
Lmpt,4.449017284,4.426023581,4.509133189,3.124637153,3.382792509,2.2138806
CG42680,0.045601845,0,0,0,0,0
CG42684,5.934254007,5.887255952,5.514906961,6.248677185,5.986055274,6.073959202
CG42685,0,0,0,0.066775902,0.085481031,0
CoRest,6.065258743,5.580165298,5.546777949,5.463802319,5.438385123,5.553279999
kug,5.374876628,5.556399201,5.842724506,5.049595089,5.143059536,5.203638997
tobi,0.214831388,0.120151752,1.750716776,0.066775902,0.24260175,0.553062079
CG42692,0,0,0,0,0.043373527,0
CG42693,0.045601845,0,0,0,0,0
CG42694,1.231907565,0.988623391,0.215700384,0,0,0.229126454
CG42697,1.416791103,2.014255748,1.161168219,0.582479838,0.687432158,1.20365991
pdm3,7.617028371,7.711974073,7.596588133,6.242371724,6.645749655,6.438672905
RpS6,8.896158728,9.120505252,9.149379777,7.644653042,7.807254791,7.775815452
RpS10b,7.381444023,7.686248816,7.601787612,6.369323072,6.477075436,6.452916161
RpS24,7.953741803,8.19383698,8.150417711,6.249126522,6.301750472,6.397185494
RpS26,7.651540127,7.831574254,7.967627519,6.366840815,6.221413134,6.473821258
RpS29,8.64794808,8.8232498,8.939691714,7.379985766,7.35307947,7.565316333
RpL8,9.544282365,9.546483846,9.618576612,7.925417235,8.342162421,8.400128312
RpL27A,7.281355287,7.506596704,7.654317731,6.127805162,5.971392652,6.138326073
RpL37A,7.16090927,7.485543676,7.582091002,5.761490802,5.677397744,5.9440014
eIF-2alpha,6.293260459,6.376298612,6.204212318,4.928018846,5.05573412,4.854665526
CG42699,4.789433612,4.408430537,4.228005095,4.09651183,4.058068334,3.554038551
CG42700,5.191792179,5.226805412,5.253433002,5.850649115,6.344100563,5.90368319
CngA,2.085247541,2.769537964,2.168041848,3.039918684,3.144670905,2.143364375
Oaz,8.90614004,8.922646897,8.742495441,8.149791975,8.255341939,8.243083745
nej,4.976173764,4.976549768,4.988609425,5.715407022,5.54313985,5.414617733
larp,5.250171672,4.597988785,4.8258734,5.719304063,5.931547763,5.913721761
I-3,1.565076965,0.945900736,0.809481815,0.250347622,1.170790315,0.373031704
GLS,7.777452316,7.365817616,7.335043703,7.800080809,8.055179264,7.836982156
CG42710,0.045601845,0,0.147321929,0,0,0
CG42711,0,0.398839565,0,0,0.384278962,0
CR42719,0.43642859,0,0,0,0,0
CR42721,0.045601845,0,0.147321929,0.099039483,0.573696073,0.577040364
CG42724,6.991030379,6.463124207,6.297873655,5.995336905,6.252932572,6.110871177
Axud1,4.815992956,4.819754639,4.847584689,4.657154412,4.867953507,5.054699027
salm,3.919340804,3.957242537,3.999808915,4.251664128,4.587554088,3.730102424
tinc,8.089032749,7.661294946,7.607366174,6.817639612,6.84235991,6.944961051
tweek,7.044653197,7.47196316,7.342230595,7.048394261,7.196483554,6.954145344
nemy,7.623151334,7.402321066,7.523865004,3.259210649,4.050116143,3.304033915
CG42709,6.771981154,6.886005509,7.00330812,7.79485822,7.758675719,7.884744901
Npc1b,0,0.158077041,0.460785459,0,1.516904971,1.156697169
CG42729,0,0,0,0,0,0.16728912
CG42733,0.174348395,0.041172495,0,0.250347622,0,0
CG42732,7.366922391,7.369105643,7.484999048,7.676572683,7.889959773,7.842093066
